ID	RoleType	Type	ShowID	Name	Des	IconID	FlipID	DefaultRGBA	Label
145	1	9	174	曼殊沙华		10542		161;45;51;255	
146	1	9	175	夕燕		10545		161;45;51;255	
147	1	9	176	灿金		10549		219;204;123;255	
148	1	9	177	狐说		10544		255;255;255;255	
149	1	9	178	魅星		10541		0;0;0;255	
150	1	9	179	妖星		10546		0;0;0;255	
151	1	9	180	逢虎		10548		0;0;0;255	
152	1	9	182	魂迷夜		10551		0;0;0;255	
153	1	9	163	泪		5714	164	0;0;0;255	
154	1	9	165	无泪		5714	166	0;0;0;255	
155	1	9	167	美人痣		5714	168	0;0;0;255	
156	1	9	161	比翼		10182		243;217;98;255	
157	1	9	162	尘缘		10183		255;255;255;255	
158	1	9	151	流枫		10186		240;195;102;255	
159	1	9	152	孔雀舞		10185		61;111;98;255	
160	1	9	153	天香引		10177		63;128;169;255	
161	1	9	154	醉花荫		10176	155	230;151;171;255	
162	1	9	156	映雪		10178	160	255;255;255;255	
163	1	9	157	锦瑟		10179		174;109;122;255	
164	1	9	158	引仙		10180		206;193;93;255	
165	1	9	159	怒连心		10181		0;0;0;255	
166	1	9	140	马王爷		8957		182;164;114;255	
167	1	9	141	不染		8958		210;170;162;255	
168	1	9	142	别艳		8952		110;25;24;255	
169	1	9	143	滴血		8960		38;31;25;255	
170	1	9	144	狱蛇		8959		255;255;255;255	
171	1	9	145	昂		8955		141;30;10;255	
172	1	9	146	帅意贴		8956		0;0;0;255	
173	1	9	147	慈悲		8954		224;199;142;255	
174	1	9	148	踪		8953	149	248;189;171;255	
175	1	9	150	熊来了		8951		99;95;94;255	
176	1	9	130	百回叱咤		8878		0;0;0;255	
177	1	9	131	望空		8879		167;66;34;255	
178	1	9	132	形伤旧事		8880		0;0;0;255	
179	1	9	133	残阳里		8881		187;75;48;255	
180	1	9	134	寒声碎		8882		255;255;255;255	
181	1	9	135	魔夜挽花		8883		0;0;0;255	
182	1	9	136	中宵寐		8884		0;0;0;255	
183	1	9	137	煌煌遗踪		8885		0;0;0;255	
184	1	9	138	秋寂		8887		255;255;255;255	
185	1	9	139	戏言峥嵘		8886		79;60;44;255	
186	1	9	125	枯荣		8279		255;255;255;255	
187	1	9	126	庭翼		8281		255;255;255;255	
188	1	9	127	菊踪		8282		255;255;255;255	
189	1	9	128	荣芳		8283		255;255;255;255	
190	1	9	129	金莲开		8277		182;152;102;255	
191	1	9	120	广交		7960		166;158;152;255	
192	1	9	121	飞轩		7959		166;158;152;255	
193	1	9	122	莲生		7964		166;158;152;255	
194	1	9	123	鲛鲸		7962		137;112;100;255	
195	1	9	124	垂眼		7958		136;122;116;255	
196	1	9	118	[六周年特别版]盾舞		7090		0;0;0;255	
197	1	9	119	祥云		7091		229;217;209;255	
198	1	9	115	中征		6996		194;194;194;255	
199	1	9	117	晴敛		6997	116	107;108;151;255	
200	1	9	111	凤尾		6791	112	85;70;42;255	
201	1	9	99	[五周年特别版]阴阳		6260		109;115;168;255	
202	1	9	100	[五周年特别版]素问		6267	101	93;136;141;255	
203	1	9	102	[五周年特别版]奇门遁甲 		6265	103	33;54;74;255	
204	1	9	104	[五周年特别版]大唐魂		6266		200;66;61;255	
205	1	9	105	[五周年特别版]莲华佛缘		6264		255;255;255;255	
206	1	9	106	[五周年特别版]幻蛛		6268		97;65;96;255	
207	1	9	107	[五周年特别版]剑魄		6259		237;202;123;255	
208	1	9	108	[五周年特别版]光明火		6262		148;43;55;255	
209	1	9	109	[五周年特别版]降龙		6261	110	52;57;122;255	
210	1	9	1	一点红		5683		198;89;80;255	
211	1	9	2	冷香		5685		196;56;97;255	
212	1	9	3	锦上		5686		177;78;62;255	
213	1	9	4	六出		5688		195;77;107;255	
214	1	9	5	菡萏		5691		255;255;255;255	
215	1	9	6	月夕		5692		255;255;255;255	
216	1	9	7	般若		5693		107;92;75;255	
217	1	9	8	金刚		5694		107;92;75;255	
218	1	9	9	断戟		5679	10	140;99;90;255	
219	1	9	11	烽烟		5680	12	140;99;90;255	
220	1	9	13	无双		5681		140;99;90;255	
221	1	9	14	剑风		5682	15	140;99;90;255	
222	1	9	16	恋		5698	17	215;99;72;255	
223	1	9	18	清霜醉		5702	19	246;212;215;255	
224	1	9	20	纷落		5703	21	246;212;215;255	
225	1	9	22	一剪梅		5704	23	208;144;139;255	
226	1	9	24	长恨		5706		0;0;0;255	
227	1	9	25	忘川		5705	26	0;0;0;255	
228	1	9	27	奈何		5706	28	0;0;0;255	
229	1	9	29	黄泉		5707	30	119;18;0;255	
230	1	9	31	蛮王		5708		221;79;53;255	
231	1	9	32	孤云出岫		5709		153;37;26;255	
232	1	9	33	惊鸿一瞥		5710		114;48;55;255	
233	1	9	34	战神		5712	35	99;23;20;255	
234	1	9	36	不败战神		5712		99;23;20;255	
235	1	9	37	浮世绘		5715		95;55;53;255	
236	1	9	38	无常		5716		0;0;0;255	
237	1	9	39	发		5727		135;3;0;255	
238	1	9	40	囚		5728		0;0;0;255	
239	1	9	41	死		5729		0;0;0;255	
240	1	9	42	玩		5730		223;0;15;255	
241	1	9	43	归去来兮		5722	44	46;29;23;255	
242	1	9	45	墨凤		5723		37;29;29;255	
243	1	9	46	墨龙		5724	47	37;29;29;255	
244	1	9	48	龙啸九天		5725	49	37;29;29;255	
245	1	9	50	杯弓		5726	51	37;29;29;255	
246	1	9	52	忘忧		5721	53	255;255;255;255	
247	1	9	54	冰封		5718	55	162;186;230;255	
248	1	9	56	粉墨登场		5711		197;110;102;255	
249	1	9	57	熊猫眼		6040		0;0;0;255	
250	1	9	58	痛扁		6028		141;102;103;255	
251	1	9	59	霜锋		6031		109;69;51;255	
252	1	9	60	血仇		6041	61	154;35;35;255	
253	1	9	62	二郎神		6033		0;0;0;255	
254	1	9	63	拆		6029		210;40;40;255	
255	1	9	64	小哈		6039		255;255;255;255	
256	1	9	65	刻骨		6032	66	109;69;51;255	
257	1	9	67	巴掌		6037		154;35;35;255	
258	1	9	68	脚印		6036		0;0;0;255	
259	1	9	69	入魔		6081		103;66;53;255	
260	1	9	70	狰狞		6094	71	141;91;73;255	
261	1	9	72	景云		6085		155;41;24;255	
262	1	9	73	北斗		6083		227;224;119;255	
263	1	9	74	北斗伤		6084		150;117;94;255	
264	1	9	75	雀斑		6091		189;156;135;255	
265	1	9	76	血煞		6093	77	87;0;0;255	
266	1	9	78	血煞修罗		6093		87;0;0;255	
267	1	9	79	阴符		6092	80	51;42;37;255	
268	1	9	81	天目		6086		90;0;0;255	
269	1	9	82	血瞳		6087		101;10;9;255	
270	1	9	83	森罗		6090	84	177;0;0;255	
271	1	9	85	森罗万象		6090		177;0;0;255	
272	1	9	86	内牛满面		6131		213;194;185;255	
273	1	9	87	纤横		6130		70;60;53;255	
274	1	9	88	有凤来仪		6127		184;11;0;255	
275	1	9	89	狠戾		6133		173;129;107;255	
276	1	9	90	习目		6135	91	0;0;0;255	
277	1	9	92	羽目		6135		0;0;0;255	
278	1	9	93	蜈蚣		6129	94	0;0;0;255	
279	1	9	95	邪魅		6134		0;0;0;255	
280	1	9	96	鬼面		6128		175;33;16;255	
281	1	9	97	花愁		6132		0;0;0;255	
282	1	9	98	菱眼		6136		0;0;0;255	
283	1	10	0	默认		5569		163;73;64;255	
284	1	10	1	莹砂		5569		163;73;64;255	
285	1	10	2	凝心		5569		163;73;64;255	
286	1	10	3	烁晶		5569		163;73;64;255	
287	1	10	4	落雪		5569		163;73;64;255	
288	1	10	5	星芒		5569		163;73;64;255	
289	1	10	6	月辰		5569		163;73;64;255	
290	1	10	7	惜春		5569		163;73;64;255	
291	1	11	0	默认		5569		163;73;64;255	
292	1	11	1	叠涂_1		5569		163;73;64;255	
293	1	11	3	叠涂_3		5569		163;73;64;255	
294	1	11	4	叠涂_4		5569		163;73;64;255	
295	1	12	0	默认		5569		163;73;64;255	
296	1	12	2	倾妃		5569		163;73;64;255	
297	1	13	0	默认		5815		255;255;255;255	
298	1	13	1	蝶翼·底		13733		255;255;255;255	
299	1	13	2	流火·底		13734		255;255;255;255	
300	1	13	3	霜尘·底		13735		255;255;255;255	
301	1	13	4	星雪·底		13736		255;255;255;255	
302	1	13	5	灵犀·底		13737		255;255;255;255	
303	1	13	6	谜影·底		14574		255;255;255;255	
304	1	13	7	沧尘·底		14577		255;255;255;255	
305	1	13	8	轻扬·底		14736		255;255;255;255	
306	1	13	9	绛尾·底		14737		255;255;255;255	
307	1	13	10	青枝·底		15262		255;255;255;255	
308	1	13	11	潮生·底		15263		255;255;255;255	
309	1	13	12	猫儿·底		15264		255;255;255;255	
310	1	14	0	默认		5815		255;255;255;255	
311	1	14	1	蝶翼·叠		13738		255;255;255;255	
312	1	14	2	流火·叠		13739		255;255;255;255	
313	1	14	3	霜尘·叠		13740		255;255;255;255	
314	1	14	4	星雪·叠		13741		255;255;255;255	
315	1	14	5	灵犀·叠		13742		255;255;255;255	
316	1	14	6	谜影·叠		14574		255;255;255;255	
317	1	14	7	沧尘·叠		14578		255;255;255;255	
318	1	14	8	轻扬·叠		14738		255;255;255;255	
319	1	14	9	绛尾·叠		14739		255;255;255;255	
320	1	14	10	青枝·叠		15262		255;255;255;255	
321	1	14	11	潮生·叠		15263		255;255;255;255	
322	1	14	12	猫儿·叠		15264		255;255;255;255	
323	1	15	0	默认		5815		255;255;255;255	
324	1	15	1	蝶翼·晕		13743		255;255;255;255	
325	1	15	2	流火·晕		13744		255;255;255;255	
326	1	15	3	霜尘·晕		13745		255;255;255;255	
327	1	15	4	星雪·晕		13746		255;255;255;255	
328	1	15	5	灵犀·晕		13747		255;255;255;255	
329	1	15	6	谜影·晕		14574		255;255;255;255	
330	1	15	7	沧尘·晕		14579		255;255;255;255	
331	1	15	8	轻扬·晕		14740		255;255;255;255	
332	1	15	9	绛尾·晕		14741		255;255;255;255	
333	1	15	10	青枝·晕		15262		255;255;255;255	
334	1	15	11	潮生·晕		15263		255;255;255;255	
335	1	15	12	猫儿·晕		15264		255;255;255;255	
336	1	17	0	默认		5815		255;255;255;255	
337	1	17	1	六围		13805		255;255;255;255	
338	1	17	2	情缠		13806		255;255;255;255	
339	1	17	3	覆雪		13807		255;255;255;255	
340	1	17	4	星罗		13808		255;255;255;255	
341	1	17	5	夜辰		13809		255;255;255;255	
342	1	17	6	碎叶		13810		255;255;255;255	
343	1	17	7	蝶变		13811		255;255;255;255	
344	1	18	0	默认		5815		255;255;255;255	
345	1	18	1	六围		13805		255;255;255;255	
346	1	18	2	情缠		13806		255;255;255;255	
347	1	18	3	覆雪		13807		255;255;255;255	
348	1	18	4	星罗		13808		255;255;255;255	
349	1	18	5	夜辰		13809		255;255;255;255	
350	1	18	6	碎叶		13810		255;255;255;255	
351	1	18	7	蝶变		13811		255;255;255;255	
352	1	19	0	默认		5815		255;255;255;255	
353	1	19	1	六围		13805		255;255;255;255	
354	1	19	2	情缠		13806		255;255;255;255	
355	1	19	3	覆雪		13807		255;255;255;255	
356	1	19	4	星罗		13808		255;255;255;255	
357	1	19	5	夜辰		13809		255;255;255;255	
358	1	19	6	碎叶		13810		255;255;255;255	
359	1	19	7	蝶变		13811		255;255;255;255	
360	2	0	1	默认		5821		213;155;138;255	
361	2	0	2	桃李		5822		209;169;151;255	
362	2	0	3	凝脂		5823		210;170;153;255	
363	2	0	4	姑射		5824		217;167;148;255	
364	2	0	5	明艳		5825		209;168;151;255	
365	2	0	6	冰肌		5826		209;168;151;255	
366	2	0	7	墨颜		12880		209;168;151;255	
367	2	0	8	皎月		14580		209;168;151;255	
368	2	1	1	默认		5841		40;34;25;255	
369	2	1	2	蟾宫		5841		40;34;25;255	
370	2	1	3	秋练		5842		69;64;48;255	
371	2	1	4	玄烛		5843		89;64;63;255	
372	2	1	5	白露		5844		157;161;132;255	
373	2	1	6	琳琅		5845		89;90;80;255	
374	2	1	7	望舒		5846		49;40;34;255	
375	2	1	8	猫眼		5847		122;73;32;255	
376	2	1	9	浮图		5848		106;105;113;255	
377	2	1	10	黑洞		13598		171;158;122;255	
378	2	1	11	守望星辰		13599		111;86;68;255	
379	2	1	12	七星北斗		13600		125;106;144;255	
380	2	1	13	轮回		13601		126;112;111;255	
381	2	2	1	默认		5841		40;34;25;255	
382	2	2	2	蟾宫		5841		40;34;25;255	
383	2	2	3	秋练		5842		69;64;48;255	
384	2	2	4	玄烛		5843		89;64;63;255	
385	2	2	5	白露		5844		157;161;132;255	
386	2	2	6	琳琅		5845		89;90;80;255	
387	2	2	7	望舒		5846		49;40;34;255	
388	2	2	8	猫眼		5847		122;73;32;255	
389	2	2	9	浮图		5848		106;105;113;255	
390	2	2	10	黑洞		13598		171;158;122;255	
391	2	2	11	守望星辰		13599		111;86;68;255	
392	2	2	12	七星北斗		13600		125;106;144;255	
393	2	2	13	轮回		13601		126;112;111;255	
394	2	3	0	默认		5815		255;255;255;255	
395	2	3	1	卿暮		5784		161;115;92;255	
396	2	3	2	墨韵		5785		132;95;82;255	
397	2	3	3	云絮		5786		145;40;74;255	
398	2	3	4	粉黛		5787		169;58;73;255	
399	2	3	5	惑心		5788		167;51;76;255	
400	2	3	6	蝶恋花		5789		153;96;172;255	
401	2	3	7	罗刹		5790		123;87;80;255	
402	2	3	8	羽焰		5791		185;83;86;255	
403	2	3	9	紫颜		5792		134;77;141;255	
404	2	3	10	百媚		5793		165;84;82;255	
405	2	3	11	幽楚		5794		143;96;80;255	
406	2	3	12	月下影		5838		125;91;83;255	
407	2	3	14	一颦		7087		121;36;34;255	
408	2	3	15	飞嫣		7088		155;40;46;255	
409	2	4	1	默认		5741		0;0;0;255	
410	2	4	2	青行		5741		0;0;0;255	
411	2	4	3	小篆		5742		0;0;0;255	
412	2	4	4	正楷		5743		0;0;0;255	
413	2	4	5	幽月		5744		81;74;100;255	
414	2	4	6	浅尝		5745		116;91;107;255	
415	2	4	7	复还		5746		124;82;80;255	
416	2	4	8	沧浪		5747		0;0;0;255	
417	2	4	9	懵然		5748		0;0;0;255	
418	2	4	10	深泽		5749		0;0;0;255	
419	2	4	11	勾韵		5750		0;0;0;255	
420	2	4	12	华月		5751		0;0;0;255	
421	2	5	1	默认		5639		0;0;0;255	
422	2	5	22	远黛		13607		0;0;0;255	
423	2	5	23	孤城		13608		0;0;0;255	
424	2	5	24	狐影		13609		0;0;0;255	
425	2	5	25	寒柳		13610		0;0;0;255	
426	2	5	26	镜中山色		13611		0;0;0;255	
427	2	5	2	小山眉		5639		0;0;0;255	
428	2	5	3	上挑眉		5640		0;0;0;255	
429	2	5	4	螺旋眉		5641		0;0;0;255	
430	2	5	5	一字眉		5642		0;0;0;255	
431	2	5	6	秋娘眉		5643		0;0;0;255	
432	2	5	7	黛玉眉		5644		0;0;0;255	
433	2	5	8	巾帼眉		5645		0;0;0;255	
434	2	5	9	朴素眉		5646		0;0;0;255	
435	2	5	10	宽横眉		5647		0;0;0;255	
436	2	5	11	天则眉		5648		0;0;0;255	
437	2	5	12	直眉		5649		0;0;0;255	
438	2	5	13	厚直眉		5650		0;0;0;255	
439	2	5	14	刚正眉		5651		0;0;0;255	
440	2	5	15	平直眉		5839		0;0;0;255	
441	2	5	16	隐牙		6372		255;255;255;255	
442	2	5	17	月白		6373		255;255;255;255	
443	2	5	18	淡霜		6374		255;255;255;255	
444	2	5	19	迭雪		6375		255;255;255;255	
445	2	5	20	雪叶		6376		255;255;255;255	
446	2	5	21	湮月		7082		0;0;0;255	
447	2	5	0	无		5815		255;255;255;255	
448	2	6	0	默认		5815		255;255;255;255	
449	2	6	1	暖蓉		5548		240;140;124;255	
450	2	6	2	小雅		5549		222;131;122;255	
451	2	6	3	含羞		5550		230;146;122;255	
452	2	6	4	采薇		5551		231;131;116;255	
453	2	6	5	淡舒		5552		225;125;115;255	
454	2	6	6	子衿		5553		228;115;112;255	
455	2	6	7	刻铭		5554		240;98;99;255	
456	2	6	8	点妆		5555		231;101;99;255	
457	2	6	9	酒糟鼻		5549		222;131;122;255	
458	2	7	1	默认		5578		170;86;86;255	
459	2	7	2	丹云		5578		170;86;86;255	
460	2	7	3	点绛		5579		139;53;57;255	
461	2	7	4	薄光		5580		164;73;66;255	
462	2	7	5	云鸾		5581		174;90;72;255	
463	2	7	6	丰腴		5582		184;93;85;255	
464	2	7	7	银杏		5583		182;134;127;255	
465	2	7	8	含香		5584		184;90;100;255	
466	2	7	9	甘霖		5585		188;131;118;255	
467	2	7	10	唐风		5586		121;30;36;255	
468	2	7	11	侠骨		5587		173;83;84;255	
469	2	7	12	荡魄		5837		164;74;75;255	
470	2	8	1	默认		5556		255;255;255;255	
471	2	8	2	剪水		5556		255;255;255;255	
472	2	8	3	星眸		5557		255;255;255;255	
473	2	8	4	秋水		5558		255;255;255;255	
474	2	8	5	横波		5559		255;255;255;255	
475	2	8	6	春水		5560		255;255;255;255	
476	2	8	7	凝睇		5561		255;255;255;255	
477	2	8	8	清泉		5562		158;194;215;255	
478	2	8	9	悬珠		5563		255;255;255;255	
479	2	8	10	朗星		5564		255;255;255;255	
480	2	8	11	点漆		5565		255;255;255;255	
481	2	8	12	桃花		5566		255;255;255;255	
482	2	8	13	写轮		5567		255;255;255;255	
483	2	8	14	相印		5568		255;255;255;255	
484	2	8	0	无		5816		0;0;0;255	
485	2	9	0	默认		5815		255;255;255;255	
486	2	9	182	翠叶		15267	183	90;89;103;255	
487	2	9	184	连星		15265	185	173;159;71;255	
488	2	9	186	攀眉		15266	187	210;211;213;255	
489	2	9	179	菱花		14760	180	255;255;255;255	
490	2	9	181	鳞蛟		14761		255;255;255;255	
491	2	9	177	浴血		14584	178	177;91;82;255	
492	2	9	176	纤云		13708		177;91;82;255	
493	2	9	173	恋心		11365		185;27;34;255	
494	2	9	174	樱咲		11364		185;27;34;255	
495	2	9	175	胧月夜		11368		166;78;65;255	
496	2	9	159	流金		10547		219;204;123;255	
497	2	9	160	惊昙		10540		255;255;255;255	
498	2	9	161	轻羽		10550		255;255;255;255	
499	2	9	162	鸡爪爪		10543		0;0;0;255	
500	2	9	163	双星泪		10552		0;0;0;255	
501	2	9	164	魅星		10541		0;0;0;255	
502	2	9	165	妖星		10546		0;0;0;255	
503	2	9	166	逢虎		10548		0;0;0;255	
504	2	9	167	魂迷夜		10551		0;0;0;255	
505	2	9	169	曼殊沙华		10542		161;45;51;255	
506	2	9	170	夕燕		10545		161;45;51;255	
507	2	9	171	灿金		10549		219;204;123;255	
508	2	9	172	狐说		10544		255;255;255;255	
509	2	9	144	比翼		10182		243;217;98;255	
510	2	9	145	尘缘		10183		255;255;255;255	
511	2	9	146	流枫		10184		240;195;102;255	
512	2	9	147	孔雀舞		10185		61;111;98;255	
513	2	9	148	天香引		10177		63;128;169;255	
514	2	9	149	醉花荫		10176	151	230;151;171;255	
515	2	9	150	映雪		10178	155	255;255;255;255	
516	2	9	152	锦瑟		10179		174;109;122;255	
517	2	9	153	引仙		10180		206;193;93;255	
518	2	9	154	怒连心		10181		0;0;0;255	
519	2	9	133	马王爷		8957		182;164;114;255	
520	2	9	134	不染		8958		210;170;162;255	
521	2	9	135	别艳		8952		110;25;24;255	
522	2	9	136	滴血		8960		38;31;25;255	
523	2	9	137	狱蛇		8959		255;255;255;255	
524	2	9	138	昂		8955		141;30;10;255	
525	2	9	139	帅意贴		8956		0;0;0;255	
526	2	9	140	慈悲		8954		224;199;142;255	
527	2	9	141	踪		8953	142	248;189;171;255	
528	2	9	143	熊来了		8951		99;95;94;255	
529	2	9	123	百回叱咤		8878		0;0;0;255	
530	2	9	124	望空		8879		167;66;34;255	
531	2	9	125	形伤旧事		8880		0;0;0;255	
532	2	9	126	残阳里		8881		187;75;48;255	
533	2	9	127	寒声碎		8882		255;255;255;255	
534	2	9	128	魔夜挽花		8883		0;0;0;255	
535	2	9	129	中宵寐		8884		0;0;0;255	
536	2	9	130	煌煌遗踪		8885		0;0;0;255	
537	2	9	131	秋寂		8887		255;255;255;255	
538	2	9	132	戏言峥嵘		8886		79;60;44;255	
539	2	9	118	枯荣		8279		255;255;255;255	
540	2	9	119	庭翼		8281		255;255;255;255	
541	2	9	120	菊踪		8282		255;255;255;255	
542	2	9	121	荣芳		8283		255;255;255;255	
543	2	9	122	金莲开		8277		182;152;102;255	
544	2	9	112	映带		7966		122;65;120;255	
545	2	9	113	海砂		7961		144;149;143;255	
546	2	9	114	惊蝶		7963		127;73;125;255	
547	2	9	116	湘梅		7967		166;158;152;255	
548	2	9	117	幽离		7965		127;73;125;255	
549	2	9	110	[六周年特别版]盾舞		7090		0;0;0;255	
550	2	9	111	祥云		7091		229;217;209;255	
